Doc.fact.,ClFac,OrgVt,CDis,Fechacompra,Año,zona de ventas ,IDCliente,cantidadComprada,UMB,SKU,Descripción de SKU,NombreCliente,Grupo de vendedores,Grupo de materiales 1,Grupo de materiales 3,Grupo de materiales 4
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,97.200,M2,203152,BROOKLYN 30X60 PRIMERA,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,97.200,M2,201385,MACERATA ALMENDRA 30X60 PRIMERA,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,111.780,M2,263061,BARROCO 58.4X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,111.780,M2,263068,SINAI 58.4X118.4 GB DUAL RECT,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,111.780,M2,230015,ADIGIO 58.4X118.4 PRIMERA,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,129.600,M2,231022,COLONATTA 60X60 CYR PRIMERA,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172301,ZFNA,1000,10,7/31/2025,2025,205,109,126.000,M2,243097,MONFERRATO GRIS 60X60 GB,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172312,ZFNA,1000,10,8/2/2025,2025,205,101492,259.200,M2,203061,ITRIA BEIGE 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172313,ZFNA,1000,10,8/2/2025,2025,205,101492,129.600,M2,203061,ITRIA BEIGE 60X60 PRIMERA,G Y J FERRETERIAS S.A,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172349,ZFNA,1000,10,8/5/2025,2025,205,100386,55.890,M2,231061,BARROCO 58.4X118.4 PRIMERA DUAL RECT,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172349,ZFNA,1000,10,8/5/2025,2025,205,100386,55.890,M2,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172349,ZFNA,1000,10,8/5/2025,2025,205,100386,55.890,M2,231078,MARGHERA 58.4X118.4 CYR PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172349,ZFNA,1000,10,8/5/2025,2025,205,100386,55.890,M2,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,518.400,M2,203073,ARIETTA 60X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,97.200,M2,203142,TORREJON BEIGE 30X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,129.600,M2,231022,COLONATTA 60X60 CYR PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,97.200,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,129.600,M2,202057,ARCHI TERRA 60X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,259.200,M2,203112,ALTEA CAFE 60X60 PRIMERA EXC,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,97.200,M2,203151,COCORA 30X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,259.200,M2,203113,NOVARA GRIS 60X60 PRIMERA EXC,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,129.600,M2,202228,EXTERIOR SELCI 60X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,97.200,M2,201383,MACERATA WENGUE 30X60  PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172375,ZFNA,1000,10,8/8/2025,2025,209,142900,97.200,M2,203072,ALISIOS 30X60 PRIMERA,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172378,ZFNA,1000,10,8/8/2025,2025,209,100608,259.200,M2,203157,ANDALUZ 60X60 PRIMERA,CERAMICAS CALDAS AYR SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172378,ZFNA,1000,10,8/8/2025,2025,209,100608,259.200,M2,202205,SEVILLA REAL 60X60 PRIMERA,CERAMICAS CALDAS AYR SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172378,ZFNA,1000,10,8/8/2025,2025,209,100608,907.200,M2,203062,ITRIA GRIS 60X60 PRIMERA,CERAMICAS CALDAS AYR SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172379,ZFNA,1000,10,8/8/2025,2025,209,100187,194.400,M2,203041,MARMOL OSLO 30X60 PRIMERA,NACIONAL DE PISOS Y ENCHAPES S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172379,ZFNA,1000,10,8/8/2025,2025,209,100187,19.440,M2,202003,D-MONASTIER HUMO 30X60 PRIMERA,NACIONAL DE PISOS Y ENCHAPES S.A.S,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172379,ZFNA,1000,10,8/8/2025,2025,209,100187,97.200,M2,201383,MACERATA WENGUE 30X60  PRIMERA,NACIONAL DE PISOS Y ENCHAPES S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172380,ZFNA,1000,10,8/8/2025,2025,209,100447,97.200,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172380,ZFNA,1000,10,8/8/2025,2025,209,100447,97.200,M2,203154,IZAR BEIGE 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172383,ZFNA,1000,10,8/8/2025,2025,205,143,194.400,M2,201386,MACERATA MARFIL 30X60 PRIMERA,MAXICASSA S.A.S / CERA SOGAMOSO,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172384,ZFNA,1000,10,8/8/2025,2025,209,100635,223.560,M2,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172412,ZFNA,1000,10,8/9/2025,2025,209,159447,167.670,M2,263039,BERILO 58.4x118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172412,ZFNA,1000,10,8/9/2025,2025,209,159447,0.000,M2,263039,BERILO 58.4x118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172412,ZFNA,1000,10,8/9/2025,2025,209,159447,0.000,M2,263039,BERILO 58.4x118.4 GB RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172413,ZFNA,1000,10,8/9/2025,2025,209,100387,907.200,M2,243062,ITRIA GRIS 60X60 GB,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172413,ZFNA,1000,10,8/9/2025,2025,209,100387,388.800,M2,202205,SEVILLA REAL 60X60 PRIMERA,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172440,ZFNA,1000,10,8/11/2025,2025,209,100635,335.340,M2,231080,BETON CREMA 58.4X118.4 CYR PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203040,MARMOL ALBA 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,194.400,M2,203041,MARMOL OSLO 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203072,ALISIOS 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203159,TORREJON MIX 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203149,TORREJON GRIS 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203070,ASTRO DECOR 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,129.600,M2,202228,EXTERIOR SELCI 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203137,ITRIA PERLA 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203081,ITRIA GRIS 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203142,TORREJON BEIGE 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203138,ITRIA CENIZO 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203154,IZAR BEIGE 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203080,ITRIA BEIGE 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,97.200,M2,203139,ITRIA PLOMO 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172441,ZFNA,1000,10,8/11/2025,2025,209,100635,129.600,M2,202057,ARCHI TERRA 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172515,ZFNA,1000,10,8/15/2025,2025,209,101568,63.000,M2,242034,D-MADERA ZEBRANO OSCURA 25X75 GB,LIDA FERNANDA CORTES TORO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172515,ZFNA,1000,10,8/15/2025,2025,209,101568,194.400,M2,243050,MARMOL ALBA 30X60  GB,LIDA FERNANDA CORTES TORO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,272.160,M2,241323,D-MACERATA MARFIL 45X90.1 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,194.400,M2,201383,MACERATA WENGUE 30X60  PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,194.400,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,518.400,M2,240516,EXC-SAN PIETRO BEIGE BRI 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,0.000,M2,240516,EXC-SAN PIETRO BEIGE BRI 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,0.000,M2,240516,EXC-SAN PIETRO BEIGE BRI 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,518.400,M2,243073,ARIETTA 60X60 GB,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172516,ZFNA,1000,10,8/15/2025,2025,209,100553,259.200,M2,243140,NOVARA BEIGE 60X60 GB EXC,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,97.200,M2,203072,ALISIOS 30X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,129.600,M2,202058,ARCHI CENIZO 60X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,129.600,M2,202057,ARCHI TERRA 60X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,129.600,M2,203124,MADERA SANDALO 60X60 PRIMERA EXC,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,97.200,M2,203040,MARMOL ALBA 30X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,97.200,M2,203041,MARMOL OSLO 30X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,129.600,M2,203097,MONFERRATO GRIS 60X60 PRIMERA,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172524,ZFNA,1000,10,8/16/2025,2025,205,101225,259.200,M2,203034,CERITALIA TD 60X60,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,DIAMANTES,REVESTIMIENTO
EP0172531,ZFNA,1000,10,8/16/2025,2025,209,100635,777.600,M2,203073,ARIETTA 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172531,ZFNA,1000,10,8/16/2025,2025,209,100635,291.600,M2,201386,MACERATA MARFIL 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172531,ZFNA,1000,10,8/16/2025,2025,209,100635,648.000,M2,203061,ITRIA BEIGE 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172532,ZFNA,1000,10,8/16/2025,2025,209,100796,167.670,M2,263039,BERILO 58.4x118.4 GB RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,109.440,M2,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,259.200,M2,203062,ITRIA GRIS 60X60 PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,388.800,M2,203061,ITRIA BEIGE 60X60 PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,111.780,M2,231058,ETNA 58.4X118.4 PRIMERA RECT,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,85.860,M2,200336,D-SPADA BLANCO 30X60 PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,273.600,M2,231093,MADERA TAUARI DUAL 19.3X118.4 CYR PRIMER,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172579,ZFNA,1000,10,8/21/2025,2025,209,100599,218.880,M2,231094,MADERA AGAR DUAL 19.3X118.4 CYR PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172580,ZFNA,1000,10,8/21/2025,2025,209,100599,279.450,M2,231078,MARGHERA 58.4X118.4 CYR PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172582,ZFNA,1000,10,8/21/2025,2025,209,133748,972.000,M2,202002,D-OTRANTO TERRA 30X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172582,ZFNA,1000,10,8/21/2025,2025,209,133748,518.400,M2,203132,ITRIA PLOMO 60X60  PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172582,ZFNA,1000,10,8/21/2025,2025,209,133748,129.600,M2,203061,ITRIA BEIGE 60X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172582,ZFNA,1000,10,8/21/2025,2025,209,133748,97.200,M2,203040,MARMOL ALBA 30X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172583,ZFNA,1000,10,8/21/2025,2025,209,133748,279.000,M2,203062,ITRIA GRIS 60X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172607,ZFNA,1000,10,8/22/2025,2025,209,100638,259.200,M2,203157,ANDALUZ 60X60 PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172607,ZFNA,1000,10,8/22/2025,2025,209,100638,259.200,M2,202205,SEVILLA REAL 60X60 PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EP0172607,ZFNA,1000,10,8/22/2025,2025,209,100638,223.560,M2,231028,TELLUS GRIS 58.4X118.4 CYR PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172607,ZFNA,1000,10,8/22/2025,2025,209,100638,388.800,M2,203061,ITRIA BEIGE 60X60 PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172607,ZFNA,1000,10,8/22/2025,2025,209,100638,777.600,M2,203062,ITRIA GRIS 60X60 PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,777.600,M2,203060,MADERA SABINO 60X60 PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,518.400,M2,203062,ITRIA GRIS 60X60 PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,97.200,M2,203072,ALISIOS 30X60 PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,194.400,M2,201383,MACERATA WENGUE 30X60  PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,194.400,M2,203149,TORREJON GRIS 30X60 PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172620,ZFNA,1000,10,8/22/2025,2025,209,159414,129.600,M2,202057,ARCHI TERRA 60X60 PRIMERA,GRUPO EMPRESARIAL SAN CARLOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172622,ZFNA,1000,10,8/22/2025,2025,209,100338,291.600,M2,203149,TORREJON GRIS 30X60 PRIMERA,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172622,ZFNA,1000,10,8/22/2025,2025,209,100338,291.600,M2,203142,TORREJON BEIGE 30X60 PRIMERA,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EP0172622,ZFNA,1000,10,8/22/2025,2025,209,100338,648.000,M2,203060,MADERA SABINO 60X60 PRIMERA,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172622,ZFNA,1000,10,8/22/2025,2025,209,100338,291.600,M2,201386,MACERATA MARFIL 30X60 PRIMERA,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172622,ZFNA,1000,10,8/22/2025,2025,209,100338,388.800,M2,202229,EXTERIOR ARAGON 60X60 PRIMERA,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172623,ZFNA,1000,10,8/22/2025,2025,209,100599,54.720,M2,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,DKOLORES SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
96003562,ZFCO,1000,10,8/26/2025,2025,209,104385,2,M2,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003562,ZFCO,1000,10,8/26/2025,2025,209,104385,2,M2,203154,IZAR BEIGE 30X60 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
